"article_id","comment_id","parent_comment_id","comment_type","content","author","like_count","dislike_count","reply_count","created_at","scraped_at"
"69","4768","","","호텔은 특히 흡연자들을 금지시켜야 한다.","rlae****","0","1","","2024.11.10. 08:56","2025-06-10 03:02:55"
"69","4769","","","갱상도 할배둘과 문신충은 엄연한 과학임.","twin****","2","1","","2024.11.10. 08:55","2025-06-10 03:02:55"
"69","4770","","","돈 더주고라도 좀 더 조용하고 안전하고 편안한 느낌이 들면 얼마든지 수요가 발생하니 기업들이 차별하고 배제해서라도 그 방향으로 가려하겠지 고급화 전략이 괜히 있겠냐 정신병자 이상한 사람들 못오게 하는거부터 시작이지","logs****","0","0","","2024.11.10. 08:54","2025-06-10 03:02:55"
"69","4771","","","차별을 하는데에는 다 이유가 있는데도 원인을 해소할 생각을 하는 것이 아니라 저렇게 '차별은 무조건 나빠' 공산당식 사고를 한다 역시 좌국일보","empt****","0","1","","2024.11.10. 08:41","2025-06-10 03:02:55"
"69","4772","","","타투는 목욕탕.수영장도 금지시켜라.","simp****","13","0","","2024.11.10. 08:37","2025-06-10 03:02:55"
"69","4773","","","노키즈존은 무조건 해야된다.호텔로비나 카페 반짝반짝 깨끗하게 닦아논 거울 유리 지자식이 손자국 싹 묻히고 다녀도 눈하나 깜빡안하고 쳐웃고 있음..30프로는 손대면 안된다고 교육하고 나머지70프로는 개념자체가 없는 덜떨어진 부모들임.저 개념없는 덜떨어지는 부모들은 자기집에서 뭐 흘리거나 그러면  화내면서 엄청뭐라하고,개념있는 30프로의 부모는 자기집에서는 흘려도 웃으면서 교육시킴","jjhw****","15","3","","2024.11.10. 08:37","2025-06-10 03:02:55"
"69","4774","","","노미남존까지는 안가겠지?","rnrd****","0","0","","2024.11.10. 08:36","2025-06-10 03:02:55"
"69","4775","","","솔직히 세대 간 분열, 젠더 갈등 , 인종 종교 차별등은 인간 자체가 불완전체이고  진화가 덜 된 탓 !!!","impa****","0","0","","2024.11.10. 08:34","2025-06-10 03:02:55"
"69","4776","","","죄진 놈이 협박하는거처럼 야마 달았네. 응 착한 차별.","dogp****","0","0","","2024.11.10. 08:31","2025-06-10 03:02:55"
"69","4777","","","자영업은 본인이  영업이익의 목적추구를 하기때문에 뭐라할순 없지만.. 이렇게 하면 왠지 사회가 더더 분열되고 서로가 적대적인관계로 될것 같다.. 물론 맘충과 무개념인들이 문제를 일으키지만.. 이들을 교육하고 계몽할 시스템과 프로그램이 없다..  가정교육을 잘하는수밖에..","hyej****","3","0","","2024.11.10. 08:26","2025-06-10 03:02:55"
"69","4778","","","노키즈존의 키즈는 모든 아이가 아니고 싸가지없는 아이와 그 부모를 뜻한다","kkk3****","2","0","","2024.11.10. 08:26","2025-06-10 03:02:55"
"69","4779","","","노타투찬성","hamh****","3","0","","2024.11.10. 08:25","2025-06-10 03:02:55"
"69","4780","","","안가면 그만이지 뭔차별 카페가 그기하나 뿐이냐 집착병환자도 아니고 뭔개소리래","flow****","1","0","","2024.11.10. 08:24","2025-06-10 03:02:55"
"69","4781","","","문신은 과학인거 다들 알고 있을텐데?","baor****","0","0","","2024.11.10. 08:24","2025-06-10 03:02:55"
"69","4782","","","영업주가 매출포기하고 저맇게 할정도면 그동안 피해와 스트레스가 누적되어서 한거라고는 생각안하나? 아무이유 없이 혐오해서 만든 영업주는 없다. 그리고 노키즈존은 대부분 부모때문에 생긴거지. 우리 다 알잖아요.","ic10****","5","0","","2024.11.10. 08:23","2025-06-10 03:02:55"
"69","4783","","","노키즈존......애들이 문제겠냐 예의를 가르치지 못한 부모의 문제지","sad1****","1","0","","2024.11.10. 08:23","2025-06-10 03:02:55"
"69","4784","","","노타투존은 정말 찬성 입니다.","sans****","4","0","","2024.11.10. 08:21","2025-06-10 03:02:55"
"69","4785","","","노 타투존은 적극 찬성이다. 문신 새겨서 열등감을 감추고 허세나 떨고 남에게 혐오감 주는 것들 당연히 출입금지 시키고  문충이들 만 출입하는 업소 만들면 된다. 그런데 지가 문충이면서도 지는 자기가게 출입 안시키겠지.","lhl1****","5","0","","2024.11.10. 08:21","2025-06-10 03:02:55"
"69","4786","","","카페에서 신발벗고 의자에.다리올리고 있는 노인들 보면 노시니어존도 이해가 간다.","mari****","1","0","","2024.11.10. 08:20","2025-06-10 03:02:55"
"69","4787","","","전자발찌 출입금지","chsw****","0","0","","2024.11.10. 08:19","2025-06-10 03:02:55"
"69","4788","","","그렇다고 차별금지법이라는 법테두리에 또다른 법적 테두리를 만들면 그것도 혼란을 가중시킬뿐이다. 각 업주의 자유의지를 자기만의 업장에 적용하는것도 자유. 그 자유를 박탈하는 것이기도 하고.","hion****","1","0","","2024.11.10. 08:18","2025-06-10 03:02:55"
"69","4789","","","아이랑 노인은 혐오하지맙시다~","doda****","1","1","","2024.11.10. 08:13","2025-06-10 03:02:55"
"69","4790","","","좋아하는건ㅇ권리고 싫어하는건 혐오야? 좋아할 권리가 있듯 싫어할 권리도있어","gi******","13","0","","2024.11.10. 08:09","2025-06-10 03:02:55"
"69","4791","","","문신있으면  대중탕도 출입제한","kuri****","0","0","","2024.11.10. 08:06","2025-06-10 03:02:55"
"69","4792","","","주인이 싫다는데 다른데 가면되지. 공산당이야? 소비자는 주인 무시해도되나? 가기싫음 안가면되고 받기 싫은 손님은 안받으면 되는것.","leon****","17","2","","2024.11.10. 08:03","2025-06-10 03:02:55"
"69","4793","","","노답 차별금지법","skte****","3","1","","2024.11.10. 08:02","2025-06-10 03:02:55"
"69","4794","","","사회는 혼자사는 곳이 아니다. 자신의 행동으로 남에게 피해를 끼친가면 당연히 자제되어야한다. 본인 하고싶은 대로 하는 건 각자의 집에서!!","sjsp****","9","0","","2024.11.10. 07:59","2025-06-10 03:02:55"
"69","4795","","","대혐오의 시대. 차별금지법이 답이다","duoe****","1","4","","2024.11.10. 07:55","2025-06-10 03:02:55"
"69","4796","","","끼리끼리 모이는 것도 나름 괜찮음. 아이들 데리고 다니면 일부러 아이들 데리고 많이 가는 곳을 찾게 되고, 아이 친화적인 업장을 선호하게 됨. 서로가 불편하게 즐기지 못하는 상황보다는 각자의 상황에 맞게 돈 낸 만큼 편하게 즐길 수 있는 것도 좋음.","brev****","2","0","","2024.11.10. 07:53","2025-06-10 03:02:55"
"69","4797","","","노타투 너무 좋다 ㅎㅎ 뭣도 아닌것들 팔문신 드러내놓고 뭐라도 된듯 큰목소리와 오버액션에 구역질남 잘됐다 문신충들 다 금지해줘 ㅎㅎ","boy1****","0","0","","2024.11.10. 07:51","2025-06-10 03:02:55"
"69","4798","","","나도 무개념 부모 탓하며 노키즈존 대찬성이었는데. 키즈라는 자리에 다른 어떤그룹도 들어갈 수 있다는거 인식하고서는 생각이 바뀜. 그럴싸한 이유는 만들기 나름. 노장애인, 노시니어, 노여성, 노남성 등. 사회전반적으로 이해와 관용이 더 필요하고 그렇게 가는게 바람직하다고 봄. 물론 쉽진 않겠지만.","pyei****","4","2","","2024.11.10. 07:44","2025-06-10 03:02:55"
"69","4799","","","노키즈존하고 문신충하고 동등하게 판단받는게 맞나??이런 글을 기사라고 올리는 대한민국의 현실이 안타깝다.","hdi9****","5","3","","2024.11.10. 07:40","2025-06-10 03:02:55"
"69","4800","","","문신이 패션 이니 개취니 아트 같은 소리하고 있네 ㅋㅋ","jjk1****","64","4","","2024.11.10. 07:32","2025-06-10 03:02:55"
"69","4801","","","한국 사람이 외국에 가서 깽판치면 외국에서 한국 사람 안받는다. 편의점 유투브 보니 할배들이 알바한테 동전집어던지고 갑질하더라. 한국 할배들 정신상태부터 제대로 잡아줘라. 자영업자 카페 보니까 할배들 할매들 욕하는 사장들이 많더라. 5명이 와서 커피 3잔 시켜서는 주인이 딴짓할때 일회용 컵 훔쳐와서 5명이 나누어서 먹더라. 주인 사장이 가서 같은 동네 사람인데 너무 한다니까 커피 집어던지고 소리 지르고 멱살 잡더라. 경찰에 신고하니까 자신들에게 해가 되면 이 동네에서 장사 못한다고 협박했다더라. 한국 할배들 이런 사람들 꽤 있다.","serv****","5","1","","2024.11.10. 07:28","2025-06-10 03:02:55"
"69","4802","","","이건 그 한사람으로 인해서 다른 손님들에게 불쾌감이나 불안감을 주니까 업주들이 노타투나 노키즈존을 하는거지 그럼 매출에 지장을 주는데 그냥 냅두냐?!","gmjg****","71","7","","2024.11.10. 07:20","2025-06-10 03:02:55"
"69","4803","","","노키즈,,,많이 많이 확산되어라,,,,,개념없는 엄마들 너무많아","ljd1****","57","21","","2024.11.10. 07:18","2025-06-10 03:02:55"
"71","4804","","","한국넘들은 어린이 운운할 자격없잖아........아방궁 지어 놓고 ..외국에서 빚 내와서 펑펑 쓰고는 어린애들에게 빚 넘기는 넘들이잖아.민주당 넘들 오년 동안 빚 천조 남겼지.
어린이날 없애야.","ntuw****","1","4","","2024.11.22. 09:03","2025-06-10 03:03:59"
"73","4805","","","어른다운 어른이 없는, 스승같은 스승이 없는, 지도자 같은 지도자가 없는.. 어렵고 힘든 시대를 우리 모두 잘 이겨 나가길.. 연말연시 서로가 서로에게 조금 더 관대해지고 주변을 돌아볼 수 있도록.","hebr****","0","0","","2024.11.27. 08:15","2025-06-10 03:04:39"
"78","4806","","","대한민국 자국민보다 중국인을 우대하며 매국노마냥 부동산도 팔아처먹는데 뭐 ㅋㅋ 이나라의 자국민이 중국인이냐. 하긴 한국인이 투표하고  중국인이 개표하는 나라팔아 처먹는 세상이니깐 뭐. 매국노 이완용도 한수 접고갈듯ㅋ","gnak****","5","2","","2024.12.19. 02:18:47","2025-06-10 03:08:29"
"78","4807","","","우리나라도 도입하면 좋을듯","foxj****","5","1","","2024.12.19. 01:47:35","2025-06-10 03:08:29"
"78","4808","","","아씨.. 갈수있네..","choi****","8","0","","2024.12.19. 01:19:18","2025-06-10 03:08:29"
"79","4809","","","이건 주인맘 아닌가??","a102****","15","0","","2024.12.18. 22:39","2025-06-10 03:08:39"
"79","4810","","","소음 방지.목적이면 중국인 금지도 있어야 하나.....","rain****","5","0","","2024.12.19. 09:19","2025-06-10 03:08:39"
"79","4811","","","태극기부대 엄마부대 일베 페미 메갈 출입금지","rlae****","","","","","2025-06-10 03:08:39"
"79","4812","","","싫으면 안가면되지","rlae****","0","0","","2024.12.21. 08:37","2025-06-10 03:08:39"
"79","4813","","","주인 마음 아님? ㅋ 반대로 클럽에서 민증검사해서 틀딱이면 출입금지 시키른거랑 똑같음 ㅋ","qwer****","0","0","","2024.12.19. 09:31","2025-06-10 03:08:39"
"79","4814","","","60년대 생 부턴 애지","mojo****","0","0","","2024.12.18. 17:28","2025-06-10 03:08:39"
"79","4815","","","주인 맘이라기엔 사회 공동체가 무서지는거지","rich****","0","1","","2024.12.19. 10:30","2025-06-10 03:08:39"
"80","4816","","","우리도  노좌파존, 노개딸존을 신속히 만드는방안을 추진해야된다😡","enki****","4","3","","2024.12.18. 17:11","2025-06-10 03:09:19"
"82","4817","","","그 나라의 수준은 장애인들의 복지수준을 보면 금방 알수있다!","leh6****","1","0","","2024.12.25. 23:57:29","2025-06-10 03:09:59"
"82","4818","","","","","","","","","2025-06-10 03:09:59"
"83","4819","","","최저 임금법에 오류가 존재한다! 물론! 이법은경제계와 국개들의 합작품 이지만,이로 인한 출산율의 저하는 분명 존재 하고, 이를 해결 해야한다! 저임금자들의 장시간 노동 으로그들의
불합리한 처우를 보자!
내국인 저임금 노동자들은 천박하다 여기는 
업종에  종사 하지만,수입 근로자들과 동일한 임금을 받는다! 아이러니 하게 같은 임금을 받아됴
외국인 근로자들은 몇년 일하면 귀국해서  안정된 가계를 꾸린다!반면 내국인 근로자는 상대적
으로 고물가 고비용 지출 구조 속에서 조금의 발전 이나 경제적 여유를 가질수가 없다! 차등적용이필요하다!","jwb1****","6","1","","2025.01.02. 06:36","2025-06-10 03:10:09"
"83","4820","","","천만국가 읽어볼까? 우석훈은 88만원세대가 최고 히트한 책이지","raci****","0","","","","2025-06-10 03:10:09"
"83","4821","","","나라가 존나게 가난해지면 출산율은 올라감 방글라 인도 봐라 출산율 높지 나라가 부유해지면서 개개인의 삶의 질을 따지닌깐 출산율이 떨어지는거","yosj****","0","6","","2025.01.02. 06:11","2025-06-10 03:10:09"
"84","4822","","","안녕하세요 해당 매장 점주입니다 .다른 언론사의 연락에도 모두 기사화 원치
않는다고 말씀드렸습니다.
매장 허락없이 영상 사용 및 기사로 공론화 되는 것을 원치 않습니다.
기사 내려주실 것을 정중히 요청드리는 바입니다.
감사합니다.","asy4****","2","1","","2025.01.17. 20:44","2025-06-10 03:10:20"
"84","4823","","","백만원을 보상하게끔 해라.","fmeh****","0","0","","","2025-06-10 03:10:20"
"84","4824","","","그  진상들  찾아서  러그세탁비  청구하세요.그걸  왜  봐주나요.
알아야  다음부터 안 그러지요.","yyk4****","1","0","","2025.01.17. 14:28","2025-06-10 03:10:20"
"84","4825","","","부모가 쓰레기니 아기가 커서도 쓰레기가 될듯","winn****","0","0","","2025.01.17. 13:03","2025-06-10 03:10:20"
"84","4826","","","5000만전체한국국민들은 말보다는 항상 주먹과발이 먼저입니다 학교다닐때는 일진애들한테는 굽신거리고 만만한 찌질이들만 골라서 ㅈㄴ 개패듯이 엄청쌔게팹니다 또 나같은 장애인은 인간대접을 않하죠 술도엄청먹습니다 술취하면 포장마차 다 때려부숩니다 인종차별도 엄청심합니다 흑인들한테 야 넌 몸은까만데 왜 이는하냫냐라고 그러죠 한국길거리는 매우위험합니다 한국길거리 가다가 언제 칼맞아 죽을지도 모릅니다 한국이란나라 매우무서운 나라고 5000만전체한국국민들도 엄청무섭습니다","tjds****","0","3","","2025.01.17. 12:24","2025-06-10 03:10:20"
"84","4827","","","My라는 단어만 아는 사람들이 대한민국의  주류 !","d3sc****","0","1","","2025.01.17. 12:09","2025-06-10 03:10:20"
"84","4828","","","지 애 오줌은 지도 더럽나봄ㅋㅋ","ador****","0","1","","2025.01.17. 12:08","2025-06-10 03:10:20"
"84","4829","","","쓰레기!","dh96****","9","0","","2025.01.17. 11:38","2025-06-10 03:10:20"
"84","4830","","","무개념 부모","sung****","2","0","","2025.01.17. 11:33","2025-06-10 03:10:20"
"84","4831","","","동탄ㅋ?","ap13****","0","0","","2025.01.17. 11:31","2025-06-10 03:10:20"
"85","4832","","","제발 애들이라도 제대로 클수있게 해줘라 이상한사상 주입하지말고여자가 남자흉내내는 이상한사상 주입하지 말고
그냥 자기로 살수있게좀 이상한세뇌좀 시키지마","mbcd****","0","0","","2025.02.13. 01:39","2025-06-10 03:10:50"
"85","4833","","","","","","","","","2025-06-10 03:10:50"
"86","4834","","","이쁜 아이들을 민폐족으로 키우지 말자","seo9****","0","0","","2025.03.06. 06:44","2025-06-10 03:11:00"
"87","4835","","","교육 못시킨 부모 잘못이지. 참기만 해야함?","leew****","6","2","","2025.03.10. 12:38","2025-06-10 03:11:10"
"87","4836","","","가정교육은 계속 해야되구요 특히 공동주택 살고 있다면, 발망치소리 뛰거나 야심한 밤에 소리지르거나 하지 않게 아이에게 가르쳐야 해요. 싱글인 사람이 아이있는 가정을 100% 이헤할 수는 없지만 지인들 통해 배우는 사람들도 없진 않을거에요","sbst****","1","0","","2025.03.10. 12:52","2025-06-10 03:11:10"
"87","4837","","","","","","","","","2025-06-10 03:11:10"
"87","4838","","","아이를 낳고 키워봐야 진정한 어른이 되고, 사람 된다고 했다. 아이 낳기 전엔 똑같은 싱글입장으로 , 그 땐 아이 키우는 사람들 욕했지. 애도 하나 간수 못한다고.낳아보고 키워보니 인생 살면서 애를 키워봐야 나란 인간도 아이와 같이 성장하고 사람 되어간다는 걸 알게된다.","kyun****","0","0","","2025.03.10. 15:39","2025-06-10 03:11:10"
"87","4839","","","경쟁을 좋아하는 국민들이 널널한 지방을 버리고 서울 수도권에 터지도록 바글바글 모여살기로 했지. 아이들은 불필요한 존재라고 인식하는 사람들이 무슨 행복을 논하고 발전을 논하나. 그냥 망하기로 결정한 사회에서 무슨 행복과 발전이냐.","sylv****","0","0","","2025.03.10. 12:39","2025-06-10 03:11:10"
"87","4840","","","어릴적 음식점에서 소리지르며 뛰어다니던 애가 커서 이웃집 애소리는 참지 못하는 사람이 되었다","jssh****","1","2","","2025.03.10. 12:37","2025-06-10 03:11:10"
"87","4841","","","좌파 우파 애는 낳으면서 싸워라. 나라 걱정한다면서 정작 개인의 영달을 위해 애는 안낳네. 나라 탓만 하면서 애 키우기 좋은 나라 만들겠다고 백날 서로 싸우기만 하지. 정작 인구절벽에 망해가는 나라는 뒷전이야","rahe****","0","1","","2025.03.10. 14:56","2025-06-10 03:11:10"
"90","4842","","","베트남인들 수백만명 죽인거 얼른 사과하고 보상해라. 인권변호사 문재인 뭐하냐? 이재명 민주당 뭘하고 있어?","keum****","0","1","","2025.03.31. 04:34","2025-06-10 03:13:40"
"90","4843","","","멸공이들 웃긴게 이럴 때는 또 공산당 정책을 칭찬해요 ㅋㅋㅋㅋ 선택적 멸공 ㅋㅋㅋㅋㅋㅋㅋ 자유민주주의식 출산 장려책이 없으니 공산당 정책 본받자고 하는거구만 ㅋㅋㅋㅋㅋㅋ","skyj****","0","1","","","2025-06-10 03:13:40"
"91","4844","","","부모가 문제","sos8****","543","3","","2025.04.13. 16:03","2025-06-10 03:14:21"
"91","4845","","","아이 부모도 문제지만
제발 빵 위에 뭐라도 씌워뒀으면 좋겠다.ㅜㅜ 
저 아이뿐만 아니라 사람들 말할 때 튀기는 침.. 먼지 다 들어갈텐데 저렇게 밖에 덜렁 두는 빵집 갈때마다 찝찝해서 못 사먹겠더라... 이쁜 것도 중요하지만 위생관념이 더 중요하단 걸 잊지 않았으면...","simy****","276","3","","2025.04.13. 16:43","2025-06-10 03:14:21"
"91","4846","","","그럼사가야지  부모가사라","page****","115","0","","2025.04.13. 16:05","2025-06-10 03:14:21"
"91","4847","","","뚜껑을 설치하세요","munh****","89","23","","2025.04.13. 16:04","2025-06-10 03:14:21"
"91","4848","","","애가 문젠데 뭔 또 진열하는 방식 타령을 해ㅋㅋ 혀로 핥고싶은 위치에 놔서 그 또한 잘못이란건가? 오픈형이 비위생적이긴 하다만 최소한 이런 사건은 변수없이 그냥 부모와 자식 잘못이야.","dpfq****","11","3","","2025.04.13. 19:10","2025-06-10 03:14:21"
"91","4849","","","저 사람들 대깨.개딸.중국인들 아닐까 ? 어떻게 저런 행동하지","tjgu****","10","2","","2025.04.13. 16:27","2025-06-10 03:14:21"
"91","4850","","","아이니까.. 저런 일이 생길수도 있지 문제는 부모의 대처가 적절치 않으니 노키즈존이 생기는거다. 아이가 잘못된 행동을 하는것 자체로 노키즈존이 생기는게 아니라.","japa****","8","0","","2025.04.13. 16:20","2025-06-10 03:14:21"
"91","4851","","","원래 조선놈들 위생관념 없잖아 찌개  숟가락 섞어먹는거 진짜 극혐.. 중국놈이나 조선놈이나.. 진짜 더러움..","heyd****","30","24","","2025.04.13. 16:13","2025-06-10 03:14:21"
"91","4852","","","뷔페 음식 앞에서  좀  떠들지마라.","toma****","6","0","","2025.04.13. 18:53","2025-06-10 03:14:21"
"91","4853","","","빵은 다수가 함께 먹는 음식인 만큼 위생이 최우선입니다. 진열된 빵을 손이나 혀로 접촉하는 행위는 매우 비위생적이며, 전염병 발생 시 감염 위험이 커질 수 있습니다. 따라서 빵은 반드시 밀폐된 진열장 안에 보관하고, 손님이 직접 만지지 못하도록 차단하는 조치가 필요합니다. 고객의 건강과 신뢰를 지키기 위한 기본적인 배려입니다.","lsj2****","6","0","","2025.04.13. 17:47","2025-06-10 03:14:21"
"91","4854","","","부모가 책임져야한다","sink****","5","0","","2025.04.13. 21:28","2025-06-10 03:14:21"
"91","4855","","","어린이를 무작정 사회에서 배제하는 무관용적, 배타적인 문화는 어떤 이유로든 정당화하기 힘들다고 봅니다. 그리고 말이 나와서 말인데 요즘 유행하는 소위 힙한 베이커리 카페에서 파는 설탕 때려넣은 빵들 진열 방식 정말 문제 많습니다. 여름에는 모기 여러 마리가 크림에 돌격해서 죽어 있는 빵도 본 적 있습니다..","car1****","6","2","","2025.04.13. 19:03","2025-06-10 03:14:21"
"91","4856","","","빵좀 쇼케이스에다좀 넣어 팝시다 빵앞에서 침튀기면서  수다떠는거 참","rlat****","4","0","","2025.04.13. 21:46","2025-06-10 03:14:21"
"91","4857","","","점점 중꿔화","rpt1****","4","0","","2025.04.13. 17:46","2025-06-10 03:14:21"
"91","4858","","","요즘엔 저런것들 투성이야.피임 콘돔좀 잘사용하자.아무때나 싸지르고 쓰레기 배출하지말고애나.부모나 똑같아~피는물보다 진해서 둘중에 하나만봐도 딱.알지
노키즈존 찬성이야~!","badb****","5","2","","2025.04.13. 17:28","2025-06-10 03:14:21"
"91","4859","","","위생등급업소 기준에는 식기나 수젓가락도 공기중에 직접노출되지 않아야한다. 하물며 식품이 공기중 노출되있는건 너무 비위생적인것. 반찬류도 마찬가지","lyou****","3","0","","2025.04.13. 23:32","2025-06-10 03:14:21"
"91","4860","","","어느짤에서 파바 알바가 했던말이  봉투없이 진열되거나 케이스없이 그냥 내놓은 빵은 사지말라던게 이래서 그랬던거구나요","rkdh****","3","0","","2025.04.13. 21:56","2025-06-10 03:14:21"
"91","4861","","","그러니 빵이나음식 널어눟으려면뚜껑을 덮어야지","mky8****","3","0","","2025.04.13. 18:57","2025-06-10 03:14:21"
"91","4862","","","노키즈존이 필요한 이유","eogm****","3","1","","2025.04.13. 17:35","2025-06-10 03:14:21"
"91","4863","","","아이니까 실수 할수 있어요~알려줘야하는 것은 어른 몫이죠.","ziny****","3","1","","2025.04.13. 16:42","2025-06-10 03:14:21"
"91","4864","","","중국인이냐? 전라도 애냐?","jsis****","2","0","","2025.04.13. 22:24","2025-06-10 03:14:21"
"91","4865","","","부모부터가 인성교육이 안 되어있네","youm****","2","0","","2025.04.13. 21:58","2025-06-10 03:14:21"
"91","4866","","","오픈하고 장사하는곳이 너무 많은 베이커리 카페 거진눈에 보이지 않은 미세먼지 그대로 노출된 빵","hih3****","2","0","","2025.04.13. 20:56","2025-06-10 03:14:21"
"91","4867","","","사람이  문제인걸  업장에 책임을 돌리네   참 잘돌아가는  세상이네","ktt7****","2","0","","2025.04.13. 19:12","2025-06-10 03:14:21"
"91","4868","","","기ㅣ만보면 어린놈들이 저런거.무단횡단.도둑질.집단폭행.등등온갖불버은 다저지르는데 어른들한테 일방적으로 학교앞30k서행을 법으로 강제하고.ㅠㅠ. 국도 다니면 열불나서리..주말에도ㅠㅠ","sinh****","2","0","","2025.04.13. 17:36","2025-06-10 03:14:21"
"91","4869","","","파렴치한들이 유력 대권주자인데 뭘 바라냐 이제 이런 일은 전과4범에 음주운전한 놈도 대통령인데 그까이거 괜찮아 하고 오물사회가 될거다","tige****","2","0","","2025.04.13. 17:06","2025-06-10 03:14:21"
"91","4870","","","중국인 아이가 문제였습니다","on2y****","2","1","","2025.04.13. 20:31","2025-06-10 03:14:21"
"91","4871","","","버리장머리없는 아이는두고 진열된게. 문제??  음식을 진열하고 파는건 너희들이 태어나기전 고려시대때부터 있었다","bks8****","2","1","","2025.04.13. 18:25","2025-06-10 03:14:21"
"91","4872","","","난 저번에 마트에서 어떤애엄마가 카트에 메론을 실었는데 애가 그걸 잡아서 장난치다 바닥에 떨어뜨렸거든.근데 깨지진않았어.근데 너무 자연스럽게 그 엄마가 그걸 진열대에 다시 올리고 새걸로 바꿔가더라..진짜 황당했다.제발 혼낼건 혼내고 책임지는 모습을 보여줬으면...근데 인스타그램에 모자이크안한 애 얼굴 다 노출되었던데..다른의미로 그건 걱정되더라..","dudd****","1","0","","2025.04.14. 02:35","2025-06-10 03:14:21"
"91","4873","","","어른들이 애 욕이나 하고들ㅉㅉ 부모를 뭐라 해라 꼴사납다.","kong****","1","0","","2025.04.14. 01:26","2025-06-10 03:14:21"
"91","4874","","","가정교육 문제","cckk****","1","0","","2025.04.13. 22:58","2025-06-10 03:14:21"
"91","4875","","","진열이 왜 문제가 될까?  소비자 입장에선 어떤 모양, 크기, 재료등 눈으로 확인하는 과정이 중요하다. 굳이 문제가 된다면 통유리나 아크릴 등 없이 오픈된 상태가 문제고 남의 물건에 손대는 사람들, 아이 교육을 안시키거나 유아동이라면 아이를 잘 살피지 않는 보호자가 문제지!!","lmj3****","1","0","","2025.04.13. 20:41","2025-06-10 03:14:21"
"91","4876","","","그걸 방관하는 부모들이 문제  다사가든지 해야지","qsde****","1","0","","2025.04.13. 20:16","2025-06-10 03:14:21"
"91","4877","","","정상적인 부모라면 저빵을 구매하지~","love****","1","0","","2025.04.13. 19:56","2025-06-10 03:14:21"
"91","4878","","","애미가 개딸 아니냐","hjsj****","1","0","","2025.04.13. 19:35","2025-06-10 03:14:21"
"91","4879","","","뭐가 잘못됐는지모르는 *부모*","fa17****","1","0","","2025.04.13. 19:19","2025-06-10 03:14:21"
"91","4880","","","이따위짓을해도 지자식만끼고도는너이헛쳐머근어른들이더문제....다같이 전체배상하게 만들어야한다.....엄한처벌만이 해결~~~","brai****","1","0","","2025.04.13. 18:47","2025-06-10 03:14:21"
"91","4881","","","아이의 잘못은 모두 부모 책임.","leej****","1","0","","2025.04.13. 18:13","2025-06-10 03:14:21"
"91","4882","","","저런 것들은 빰아때기 쌔려줘야 한다.","pyeo****","1","0","","2025.04.13. 17:15","2025-06-10 03:14:21"
"91","4883","","","에혀 어른놈들도 만지작 만지작 왜 그러는거야 ㅡㅡ 만지면 뭐 알어?","neo1****","1","0","","2025.04.13. 16:05","2025-06-10 03:14:21"
"91","4884","","","부모 문제임! 아이의 모든 행동은 부모가 책임! 교육 잘 시켜라!","lett****","1","1","","2025.04.14. 03:23","2025-06-10 03:14:21"
"91","4885","","","혀 댄 놈이 문제지 왜 진열하는걸 탓하냐 ;;;","muni****","1","1","","2025.04.13. 23:29","2025-06-10 03:14:21"
"91","4886","","","사형시켜라 혀를 빼버려","sdoh****","1","1","","2025.04.13. 22:38","2025-06-10 03:14:21"
"91","4887","","","저 아이의 국적 조사가 시급합니다..","ks98****","1","1","","2025.04.13. 21:07","2025-06-10 03:14:21"
"91","4888","","","남자애들 교육 좀 잘시켜라 열에 아홉은 남자애들이 문제임ㅜㅜ","high****","1","1","","2025.04.13. 20:40","2025-06-10 03:14:21"
"91","4889","","","브레드 케이스 좀 하세요. 시장 반찬 케이스 안 덮고 파는 것도 마찬가지.","goat****","1","1","","2025.04.13. 17:58","2025-06-10 03:14:21"
"91","4890","","","다 만지작거리는  아줌마도 봤는데 머 에혀~","mrar****","1","1","","2025.04.13. 16:31","2025-06-10 03:14:21"
"91","4891","","","아이니까 저런 일 생길 수 있다는 것부터가 에러네. 교육을 도대체 어떻게 시키길래 저러냐","rill****","0","0","","2025.04.16. 10:34","2025-06-10 03:14:21"
"91","4892","","","아 나 어릴때 시장에 있는 두부가게에 진열된 두부 손가락으로 다 찔렀다가 뒈지게 혼나고 엄마가 그 두부들 다 사심...","jskg****","0","0","","2025.04.15. 18:47","2025-06-10 03:14:21"
"91","4893","","","참나 이게 무슨 빵집 문제야. 아이를 제대로 지도하지 않는 부모들 문제지. 요새 아이 제대로 키우지 않는 부모들 수두룩함.","jenn****","0","0","","2025.04.14. 10:42","2025-06-10 03:14:21"
"91","4894","","","애가 무슨죄냐.. 부모잘못만난게 죄지..","ktw1****","0","0","","2025.04.14. 08:56","2025-06-10 03:14:21"
"91","4895","","","개념없는 늙은 아줌마가 손으로 한번 눌러보는것도 봤다. 너무 드릅다","gibi****","0","0","","2025.04.14. 07:48","2025-06-10 03:14:21"
"91","4896","","","다음부터는 사건사고 가해자 국적 좀 표기해라. 버릇없는 중국인이 벌인 일 때문에 대한민국 국민들이 피해보고있다.","sona****","0","0","","2025.04.14. 03:19","2025-06-10 03:14:21"
"91","4897","","","가족들 중국으로 추방해라.중국하고 잘 어울리는 행동이네.","ksw1****","0","0","","2025.04.14. 02:20","2025-06-10 03:14:21"
